statecode,latitude,longitude
IL,42.144757,-88.509494
IL,42.144757,-88.509494
IL,42.144757,-88.509494
IL,42.144757,-88.509494
NV,40.649645,-116.945012
TX,35.847745,-101.972833
IN,38.238986,-86.362244
IN,38.238986,-86.362244
MS,29.756,-98.705
IA,42.485669,-94.202285
KY,37.146416,-84.111044
MS,31.686258,-89.14717
MS,31.669971,-89.157971
ND,48.804094,-99.990745
OK,35.3409,-99.5944
OR,45.430483,-118.359709
MS,32.274681,-90.171296
TX,28.110886,-97.819833
MO,39.981504,-95.185857
UT,40.737177,-114.037577
MT,45.98393,-112.50926
MI,42.738273,-86.066425
MT,45.598379,-109.064886
WY,44.102922,-103.149374
MO,39.138978,-94.566741
TX,33.661434,-97.151381
WA,46.262545,-119.08265
TN,36.325686,-82.834866
MT,45.653362,-110.599255
MD,39.630952,-77.784577
MT,48.513028,-111.872663
MT,45.98393,-112.50926
AZ,35.238602,-111.822032
MD,39.102317,-76.627926
NC,35.278074,-80.894599
NC,36.072103,-79.354106
GA,31.922994,-81.336247
OR,44.707717,-117.726797
CO,40.399953,-104.993459
FL,27.63842,-80.510849
IN,40.940163,-87.21495
MD,39.643808,-75.798005
IL,42.396012,-87.928696
IL,42.396012,-87.928696
TN,35.860043,-86.829247
NC,35.967578,-80.515204
SD,43.545182,-96.732406
NE,41.472681,-96.493278
AL,34.115854,-86.863388
MA,42.444955,-72.619512
ND,46.873894,-96.778634
ND,46.825495,-96.839556
ND,47.924141,-97.032371
CO,40.16212,-104.976562
MO,40.46529,-93.97437
MN,45.395185,-94.025488
ND,48.223472,-101.350505
LA,30.41661,-91.436151
AR,34.781034,-92.129461
NY,44.28175,-73.538688
NY,44.28175,-73.538688
SC,33.082285,-80.647991
PA,40.580063,-75.70773
VA,37.530292,-77.429937
NE,40.582325,-98.360021
TX,31.99662,-106.586165
NM,32.268531,-107.758773
MA,42.250166,-71.715094
NE,40.740852,-99.737216
WY,42.738391,-105.346506
NV,39.535512,-119.736228
NE,42.0921,-97.4258
AR,34.535696,-92.683075
WV,40.069567,-80.567228
PA,40.40554,-77.009696
WV,38.318712,-81.576393
CO,39.118896,-108.341178
NE,42.867554,-100.549965
NE,41.991603,-96.92343
NH,43.068265,-70.787976
AL,32.463957,-85.717111
OR,45.918107,-119.324927
PA,40.3533,-76.7181
OR,45.643399,-118.682919
NJ,41.096658,-74.157287
WY,41.264331,-110.977972
WY,41.307562,-105.550247
WY,41.544415,-109.85952
NJ,40.644385,-74.211703
WI,43.781671,-88.328338
WI,44.966328,-92.678732
WI,43.251873,-88.18462
WI,42.714658,-88.982745
WI,44.296362,-88.312252
WI,43.129693,-89.29211
WI,43.009447,-89.73107
WV,38.457334,-81.931135
WA,47.301435,-122.434777
WA,47.301435,-122.434777
WA,46.992998,-120.5753
WA,46.992998,-120.5753
WA,46.992998,-120.5753
WA,46.416691,-122.891542
WA,43.604164,-96.712278
WA,43.604164,-96.712278
WA,43.604164,-96.712278
WA,43.604164,-96.712278
WA,43.604164,-96.712278
VA,36.599906,-78.150903
VA,37.767978,-77.495777
VA,36.783539,-76.421455
VA,37.9297,-79.2347
IA,41.451832,-95.601917
UT,38.288189,-112.641821
UT,40.713326,-111.78713
UT,40.75273,-111.910779
TX,35.1914,-101.7589
TX,31.063496,-104.502468
NM,36.718996,-108.168383
TX,32.704819,-100.865496
TX,32.4508,-100.4435
TX,33.662,-101.8365
TX,32.265885,-101.490409
TX,31.175059,-105.357679
TX,29.880249,-97.92345
TN,36.03981,-86.64967
TN,35.307296,-86.881139
TN,35.595721,-89.055832
NM,35.007034,-106.0576
TN,35.016946,-86.879183
SD,45.4581,-98.3949
SD,43.853345,-100.705961
SD,44.102922,-103.149374
SD,43.604138,-96.712132
SC,33.704494,-80.242262
PA,40.990603,-75.142421
PA,40.355147,-76.724977
PA,41.101073,-114.955451
PA,41.038232,-76.362175
PA,41.118558,-102.949307
PA,40.463352,-76.339729
PA,41.172535,-79.100329
PA,40.001635,-78.233241
NV,0.0,0.0
PA,0.0,0.0
PA,41.01534,-77.531272
PA,41.199054,-79.976505
OR,45.597393,-122.669926
OR,45.54369,-122.396408
OK,35.45985,-97.662919
OK,35.41164,-99.405477
OH,39.959185,-83.369862
OH,41.122594,-80.770574
OH,41.179342,-80.57049
OH,41.525841,-83.463323
NY,42.083451,-76.195532
NY,42.083451,-76.195532
OH,39.839852,-84.628454
NY,42.907485,-78.75837
NY,42.907485,-78.75837
OH,39.939918,-82.534146
OH,41.877128,-80.668396
OH,39.61677,-83.603833
ND,46.893195,-98.681668
ND,46.92014,-97.71271
NC,35.245752,-82.329473
NY,42.961287,-77.040692
NY,42.961287,-77.040692
NC,35.608991,-80.517501
NY,42.361043,-73.428029
NY,42.361043,-73.428029
NY,42.570754,-79.099563
NY,42.570754,-79.099563
NY,42.949094,-74.362933
NY,42.026096,-76.381219
NY,42.026096,-76.381219
NY,43.30045,-73.635403
NY,43.30045,-73.635403
NM,34.966582,-104.770468
NM,34.394514,-103.144546
NM,32.29836,-106.811343
NM,32.123491,-106.639065
NM,35.527998,-108.764893
NM,35.506251,-108.825976
NM,32.2422,-107.4188
NM,35.058355,-106.812713
NJ,40.659482,-75.075078
NJ,40.927923,-75.090936
NJ,39.819822,-75.240754
NJ,40.635387,-74.967632
NV,36.160455,-115.16095
NV,36.101779,-115.186567
NE,41.033419,-102.142824
NE,40.816951,-98.379613
NE,41.140516,-101.002586
NE,41.113634,-101.711723
NE,41.118558,-102.949307
NE,40.816951,-98.379613
NY,43.251845,-73.668843
NY,43.251845,-73.668843
MT,46.969783,-114.163648
NY,42.09951,-75.92321
MT,46.906718,-114.038973
MT,45.668641,-108.775057
MO,37.272692,-93.113324
MO,39.017503,-94.129773
MO,36.75827,-89.534038
MO,38.96362,-92.32165
MO,37.649516,-92.671242
MS,33.967238,-89.867917
OH,40.06182,-81.054319
MS,32.38323,-88.637829
MN,45.718797,-94.954788
MN,43.686517,-93.356382
MI,42.054101,-84.977588
MI,42.054101,-84.977588
MI,42.054101,-84.977588
OH,38.56631,-82.759415
MI,42.102711,-83.241484
MI,42.102711,-83.241484
MI,42.102711,-83.241484
MI,42.102711,-83.241484
MI,42.102711,-83.241484
MI,41.883944,-86.599567
MI,41.883944,-86.599567
MI,42.316637,-85.189169
MI,42.316637,-85.189169
MI,42.316637,-85.189169
MI,42.316637,-85.189169
MA,42.046868,-71.302535
MA,42.53521,-70.988883
ME,44.81645,-68.785819
ME,43.135821,-70.709561
LA,30.287436,-89.750546
LA,30.54744,-92.001805
OH,41.100896,-114.955526
KY,37.003711,-86.371632
KY,37.521664,-85.884764
KY,38.88964,-84.62617
KY,36.660014,-86.554264
KY,38.999479,-84.644282
KS,39.0128,-99.890798
KS,39.120174,-100.81114
OH,39.41822,-81.46492
OH,41.247328,-82.699109
IA,41.662097,-93.50048
IA,40.960556,-117.748055
OH,41.189659,-83.649465
IA,42.435264,-96.373252
IA,42.493783,-96.459053
IA,41.617874,-90.778628
OH,41.031683,-82.68118
IA,39.614255,-119.263645
IA,39.614255,-119.263645
IN,40.27714,-85.55256
IN,40.940613,-87.226285
IN,41.371667,-86.50729
IN,40.778988,-86.128308
IN,39.853049,-85.2331
IN,39.450669,-87.178657
IN,39.613614,-86.479963
IN,40.766045,-87.126501
IN,39.944131,-86.350288
IN,39.31887,-85.326021
IL,39.121233,-88.568209
IL,39.121233,-88.568209
IL,39.121233,-88.568209
IL,39.121233,-88.568209
IL,41.376918,-88.422807
IL,37.74072,-88.957941
IL,37.739157,-88.909753
IL,38.652568,-90.132049
IL,38.652568,-90.132049
IL,38.652568,-90.132049
IL,38.652568,-90.132049
IL,40.4878,-89.0345
IL,40.4878,-89.0345
ID,43.566007,-116.199579
AL,32.809745,-85.223766
AL,32.809745,-85.223766
GA,33.61877,-84.387623
GA,34.377164,-84.910941
GA,32.986089,-85.031331
MI,46.499499,-84.345979
FL,28.874067,-82.09515
FL,30.302846,-81.979251
FL,28.037513,-82.451871
CT,41.301078,-72.907762
CT,41.221934,-73.078776
CT,41.440116,-71.799514
CT,41.440116,-71.799514
CO,39.739499,-104.571097
CO,39.783433,-105.06273
CO,40.271092,-103.622642
OK,35.531382,-98.238418
OK,34.370171,-98.409611
AZ,34.974138,-110.089676
AZ,34.974138,-110.089676
AZ,32.2647,-109.2214
OK,36.910039,-95.914067
AZ,32.26549,-109.84612
OK,35.187837,-102.011289
OK,34.50381,-97.12228
AL,34.697645,-87.633468
AL,32.327347,-86.332306
AL,33.428118,-86.951751
AL,33.428118,-86.951751
OK,35.214782,-99.869397
AZ,35.265307,-99.640744
FL,26.65494,-81.801813
FL,26.65494,-81.801813
KY,37.147618,-84.114639
MO,38.440854,-90.907334
MO,38.840305,-91.228021
MT,47.107675,-104.735907
NE,40.829168,-97.598766
OH,41.342375,-83.41785
OH,40.7957,-81.6932
TX,35.194274,-101.723205
TX,34.528923,-101.796938
OK,35.48604,-95.149265
WY,41.264331,-110.977972
WY,41.307562,-105.550247
GA,34.128009,-83.689654
GA,30.897061,-81.685773
KY,38.060873,-85.703086
MN,44.778327,-93.034665
NM,34.388272,-103.045671
NV,40.710894,-116.131022
OH,39.835576,-84.809723
TN,35.45585,-86.045371
WI,33.505779,-79.120349
WY,41.05987,-104.879934
OK,35.594066,-97.436685
OK,34.738746,-97.265749
OK,35.187837,-102.011289
VA,36.601298,-79.862714
UT,39.716601,-111.834993
TX,31.864732,-102.30203
OK,34.370171,-98.409611
OK,35.48604,-95.149265
NE,40.760258,-98.587235
PA,40.593641,-75.589886
ME,44.635677,-70.153931
PA,40.492473,-75.380753
PA,40.152171,-75.863534
PA,41.343208,-75.312191
PA,41.786531,-75.684273
PA,40.019706,-76.181792
PA,39.73374,-80.056407
SC,34.339744,-79.534212
PA,41.553109,-75.651158
OH,32.342583,-108.681115
OH,39.945568,-82.537225
OH,41.173042,-83.646488
NJ,40.659485,-75.072996
PA,40.082302,-75.445122
MO,38.940599,-91.939955
SC,33.930026,-81.076692
KS,38.489631,-95.721438
IN,41.612828,-87.095591
IN,41.58046,-87.249244
SC,35.047688,-81.817345
GA,33.721812,-84.902673
GA,33.720242,-84.952688
SC,33.531774,-81.944256
SC,34.743796,-81.031871
WV,38.457334,-81.931135
SC,34.023479,-81.10361
WI,43.79712,-90.05237
WI,43.713917,-89.887348
SD,44.650177,-103.860511
SD,43.737927,-98.957273
TX,33.345414,-96.58955
SC,34.266612,-79.702003
SD,43.692368,-98.444874
TN,35.265307,-99.640744
OH,40.778906,-81.418643
OH,41.786094,-80.852815
NC,35.840673,-80.134677
SD,42.7844,-96.7875
SD,43.917104,-100.314844
NY,43.465664,-76.118784
NV,40.692359,-118.056834
NE,0.0,0.0
MO,39.727887,-94.867504
MS,35.131335,-90.080597
TN,35.928064,-84.046086
MI,42.281418,-83.740207
MI,42.281418,-83.740207
MI,42.281418,-83.740207
MI,42.281418,-83.740207
TN,36.046976,-83.808609
ME,45.657867,-68.691924
TN,35.997889,-86.594899
KS,37.921302,-95.170214
KS,39.058789,-96.057675
IA,42.515813,-90.672214
IN,33.661632,-114.236785
IN,33.661632,-114.236785
IN,38.666847,-85.774125
IN,39.614255,-119.263645
IN,39.614255,-119.263645
FL,28.03561,-80.638642
AZ,30.114343,-93.813986
AL,32.644081,-85.348901
VA,37.939009,-77.467435
TX,31.72678,-96.182169
NY,42.566447,-77.720164
NJ,41.075046,-74.173785
TN,35.180824,-88.615521
IA,34.723703,-114.315417
GA,34.2472,-85.16096
KS,38.405367,-96.19934
GA,32.115509,-81.192016
TN,35.863681,-86.408563
TN,30.742,-88.1108
VT,43.592354,-73.265322
UT,39.543078,-110.688139
IN,41.072701,-86.603691
VA,37.177681,-81.140511
VA,38.243501,-77.500149
MT,48.177779,-111.941204
IL,41.583304,-89.060817
IN,39.851196,-85.412398
IN,39.900051,-86.049845
AL,31.550832,-85.284767
AR,33.662538,-94.119528
AR,0.0,0.0
CA,32.796778,-115.566025
GA,32.5434,-95.755184
GA,32.5434,-95.755184
GA,0.0,0.0
IA,42.05757,-92.907966
ID,43.611652,-116.612878
IL,41.934505,-89.023907
IN,42.279862,-84.93034
IN,38.492033,-85.773468
IN,38.492033,-85.773468
KS,37.845043,-94.702517
KS,37.680557,-97.189472
KY,36.717037,-86.523765
KY,37.097495,-88.691173
KY,36.7221,-84.168028
LA,32.266019,-101.476428
LA,30.416591,-92.05279
MI,42.779637,-85.672955
MI,42.779637,-85.672955
MI,42.807818,-84.590951
MI,42.807818,-84.590951
MI,42.27756,-84.31191
MI,43.565299,-83.933684
MO,38.254088,-90.400637
MS,34.309657,-89.933079
MS,32.191178,-90.252023
NC,35.566769,-78.165112
NC,35.637128,-80.863883
ND,47.74607,-99.91936
NE,41.033419,-102.142824
NE,42.007751,-97.427497
NE,41.091716,-96.254728
NH,44.467418,-71.183346
NJ,39.68503,-75.482888
NM,32.353872,-108.73557
NM,32.353872,-108.73557
NV,36.218776,-115.129016
NV,40.960556,-117.748055
NY,42.37449,-77.42813
NY,42.948168,-74.186091
OH,40.960556,-117.748055
OH,41.509035,-82.880993
OH,39.614255,-119.263645
OK,34.71385,-98.401648
OK,35.213322,-97.484642
OR,45.3331,-118.0689
PA,41.027221,-76.08006
PA,42.217573,-79.829522
PA,41.362597,-75.201087
SC,34.915942,-82.108116
TN,36.073589,-87.121201
TX,33.393827,-97.729989
TX,30.114343,-93.813986
TX,33.263072,-97.179456
TX,33.163347,-95.236687
TX,29.218916,-98.411301
TX,29.4399,-98.3806
TX,29.82691,-94.412305
WI,44.2937,-90.8305
WI,44.25972,-88.85081
WV,37.796451,-81.218336
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
AB,50.341558,-113.765402
MI,42.98507,-82.764961
MI,42.98507,-82.764961
MI,42.98507,-82.764961
WA,45.984587,-122.82721
AL,30.559182,-88.205442
AL,30.559182,-88.205442
AR,33.213906,-92.632129
FL,28.754843,-82.10094
GA,33.786467,-84.490244
GA,30.8366,-82.0067
IN,40.584929,-86.126602
KS,38.863953,-98.845033
KY,38.222844,-85.505737
LA,31.5767,-91.979011
LA,31.78032,-93.10732
MI,43.067447,-83.762445
MS,34.91309,-88.50063
MS,42.5759,-70.89123
MT,44.102922,-103.149374
NC,35.694334,-80.401362
NY,43.398289,-73.610936
NY,43.398289,-73.610936
NY,43.398289,-73.610936
TN,35.679553,-88.830949
WA,46.305884,-120.005357
MI,42.30073,-83.875603
MI,42.30073,-83.875603
MI,42.30073,-83.875603
MI,42.30073,-83.875603
GA,30.680712,-83.218989
IN,39.900051,-86.049845
IN,39.900051,-86.049845
WY,42.852002,-106.269439
KY,38.917608,-84.628978
PA,42.069262,-80.038715
WY,39.614255,-119.263645
IL,42.487551,-87.953841
IL,42.487116,-87.946869
IL,42.487116,-87.946869
CT,41.5636,-72.916
GA,39.614255,-119.263645
GA,39.614255,-119.263645
WY,41.264331,-110.977972
TX,31.864732,-102.30203
TX,30.114343,-93.813986
UT,41.244773,-112.016131
AZ,32.696039,-113.959597
WY,41.31765,-105.594475
AZ,33.356897,-110.667649
GA,39.614255,-119.263645
GA,39.614255,-119.263645
CO,39.051529,-104.848467
MA,39.614255,-119.263645
IL,41.68265,-88.06671
IL,41.68265,-88.06671
AL,31.469601,-87.346131
GA,32.800196,-81.949471
KY,36.958815,-86.493589
LA,30.451163,-91.246255
LA,30.158194,-93.637591
LA,30.17002,-90.87892
MN,44.991573,-93.164772
MS,32.321019,-90.872044
NJ,40.664598,-74.18277
NJ,40.709793,-74.160317
NY,42.450395,-75.051755
MO,38.815854,-90.950268
WI,43.79741,-90.06113
VA,37.171626,-77.340176
PA,40.42019,-78.450361
ND,46.808713,-100.73098
MD,39.28417,-76.49504
MI,42.254303,-83.185974
TX,32.648858,-96.782923
MI,43.233743,-85.565193
LA,0.0,0.0
AL,34.067774,-87.973659
AR,35.490536,-94.21771
VA,37.848809,-77.45068
AL,31.864732,-102.30203
SC,34.232733,-79.802144
OH,39.646085,-83.537722
MS,34.627926,-89.959625
SC,35.142082,-81.509128
MN,43.830125,-94.427175
WI,42.782353,-87.953838
AR,34.723703,-114.315417
LA,32.444764,-93.979095
MS,30.114343,-93.813986
NV,41.100935,-114.955598
IA,40.960556,-117.748055
UT,40.739865,-111.946131
OH,41.136575,-83.660883
WA,46.416691,-122.891542
PA,41.14772,-78.792287
WI,44.880462,-91.905009
MT,46.002213,-112.52196
AL,34.343216,-86.892418
NV,39.614255,-119.263645
SC,33.930011,-81.07781
GA,41.35563,-71.70749
GA,30.897061,-81.685773
LA,30.209068,-93.325251
MO,36.671526,-89.538188
MS,31.303882,-89.321106
NC,35.006773,-78.815913
TX,32.563784,-96.82258
WI,43.948253,-88.584662
OH,39.996604,-81.577446
OK,35.594066,-97.436685
MO,39.614255,-119.263645
AR,34.781894,-92.127515
AR,34.781894,-92.127515
NJ,40.096067,-74.807509
NV,36.240953,-115.097842
PA,41.251153,-76.851955
AR,35.265307,-99.640744
MD,39.625394,-75.950409
SC,34.064688,-81.023508
OK,35.265307,-99.640744
TX,33.893465,-98.489069
TX,33.893465,-98.489069
IA,41.656989,-93.543299
OH,40.83257,-83.966416
PA,44.102922,-103.149374
UT,39.687072,-111.834716
MI,42.31651,-85.17811
MI,42.31651,-85.17811
MI,42.31651,-85.17811
ND,46.875658,-96.845264
KY,38.341155,-82.942057
GA,34.373295,-83.262909
OK,34.366934,-96.141025
GA,30.787827,-81.655834
KS,38.879657,-97.592075
IA,41.691788,-92.357054
ON,41.453615,-83.882999
ON,41.453615,-83.882999
ON,41.453615,-83.882999
ON,41.453615,-83.882999
ON,41.453615,-83.882999
ON,41.453615,-83.882999
KY,48.091498,-122.111892
IN,39.698698,-86.100938
TX,32.448856,-98.675731
TX,32.448856,-98.675731
MS,31.864732,-102.30203
MO,36.760275,-89.540785
AZ,35.265307,-99.640744
TX,33.90285,-102.32676
PA,41.997948,-76.522706
FL,29.410199,-82.248247
MO,39.014464,-94.106759
MT,45.223796,-112.629898
MO,39.105386,-94.515005
TN,36.164392,-84.08655
TX,31.587018,-96.149159
WI,44.563181,-91.183055
GA,34.347449,-83.323084
GA,34.347449,-83.323084
MI,45.91332,-86.931721
MI,45.91332,-86.931721
MI,45.91332,-86.931721
FL,28.326345,-82.321754
GA,30.92066,-84.602641
NE,40.817913,-97.807303
OH,41.447654,-81.655537
TN,35.960318,-83.823042
FL,30.72582,-85.18759
FL,30.72582,-85.18759
MO,38.722697,-94.451037
NM,35.079876,-106.74622
AL,34.70959,-87.743293
AR,35.511466,-93.822309
NY,44.780837,-73.435119
GA,30.641236,-83.190486
MO,37.055205,-94.428981
TX,31.537215,-97.129529
TX,27.90671,-99.400578
UT,39.684902,-111.836996
IA,39.614255,-119.263645
IA,39.614255,-119.263645
GA,34.723703,-114.315417
GA,34.723703,-114.315417
AZ,32.268809,-109.847836
SD,42.88028,-97.353464
ND,46.897324,-103.274389
NY,42.948168,-74.186091
TX,32.750977,-101.951425
KY,36.662713,-86.553559
VA,37.934399,-77.472517
PA,38.996294,-110.148456
PA,40.945526,-75.637317
PA,41.795816,-71.481698
PA,40.205642,-76.689064
PA,39.39541,-76.56793
AR,34.786217,-92.125573
PA,40.769637,-79.527644
ND,47.456609,-99.13045
IL,39.614255,-119.263645
IL,39.614255,-119.263645
IL,39.614255,-119.263645
IL,39.614255,-119.263645
IL,39.614255,-119.263645
TN,36.177235,-85.948416
NC,35.718414,-81.217904
PA,42.140653,-79.924524
TX,29.326886,-100.92743
TX,34.818438,-102.391615
OH,45.742868,-107.610767
IN,40.112631,-85.565856
IN,40.112631,-85.565856
SC,34.710975,-82.497299
KS,39.328409,-101.883869
KS,39.328385,-101.726151
TX,32.128332,-101.791856
CT,41.91614,-72.263082
OR,45.765961,-119.205731
MO,37.21361,-93.381545
GA,31.140502,-81.577392
AZ,33.612506,-113.644801
AZ,33.661632,-114.236785
WA,47.008483,-120.586181
WA,47.008483,-120.586181
WA,47.008483,-120.586181
WA,47.008483,-120.586181
OR,39.614255,-119.263645
IN,34.723703,-114.315417
NC,34.995091,-78.129823
NE,41.100896,-114.955526
OK,35.593936,-97.428841
IN,38.173591,-87.551514
TX,31.594491,-102.893034
IN,41.492525,-87.509719
GA,32.188805,-81.194725
GA,32.188805,-81.194725
SC,34.502849,-81.860055
TX,28.751815,-100.496726
NC,36.525216,-77.585136
CO,39.762924,-104.792926
OH,39.943055,-82.599491
TX,31.727558,-99.957695
FL,30.492888,-84.428863
TX,29.74882,-98.057819
KY,39.614255,-119.263645
TX,31.175059,-105.357679
OK,34.723703,-114.315417
NM,32.353872,-108.73557
TX,35.187837,-102.011289
AL,32.625672,-88.208215
PA,41.329851,-75.743164
MS,31.97087,-102.08332
NJ,40.918358,-75.083855
TX,31.864732,-102.30203
MT,46.396865,-105.82196
PA,41.141055,-78.78319
TX,31.886916,-100.291372
NJ,39.679939,-75.493211
FL,30.065798,-81.494357
FL,30.065798,-81.494357
AR,36.175905,-94.193323
AR,36.175905,-94.193323
IA,41.814568,-90.241448
AR,34.986489,-90.905235
AZ,34.954751,-110.311242
AZ,33.661632,-114.236785
FL,27.413373,-80.39781
GA,33.684958,-85.262142
GA,33.684958,-85.262142
IL,38.731045,-89.908958
IL,38.731045,-89.908958
IL,38.731045,-89.908958
IL,38.731045,-89.908958
IL,38.731045,-89.908958
IL,38.731045,-89.908958
UT,39.687072,-111.834716
AL,31.1805,-85.2484
AL,31.296159,-85.722547
AL,31.33465,-85.85956
AL,31.356438,-85.327794
AL,31.123175,-88.009521
AL,40.4769,-86.1165
AZ,33.516105,-113.044882
AZ,33.661632,-114.236785
CO,37.633411,-104.787878
CT,41.380279,-72.867405
FL,28.722839,-81.596002
GA,31.22432,-84.19749
GA,31.782534,-84.445863
GA,32.623482,-83.369752
GA,31.13381,-84.141088
IA,43.039958,-91.39131
IA,42.027797,-96.124544
ID,42.92234,-114.932444
NJ,40.869176,-74.003116
NJ,40.652494,-74.195384
IL,40.31247,-88.985476
IL,40.31247,-88.985476
NJ,40.65121,-74.21843
IN,38.658967,-87.170495
KS,30.151754,-82.643929
KS,37.064901,-97.338326
KS,38.469024,-101.75229
LA,30.308312,-91.866833
LA,30.236841,-92.385401
LA,30.418449,-92.053264
MD,39.396607,-76.406454
ME,45.8746,-68.4162
MI,42.41616,-82.936953
MI,42.895099,-82.768458
MI,42.895099,-82.768458
MI,42.993977,-83.708229
MI,44.60064,-84.710745
MI,44.60064,-84.710745
MI,45.951211,-86.258272
MI,42.10612,-84.99226
MI,44.672761,-85.657031
MI,44.672761,-85.657031
MI,42.724953,-85.675914
MN,43.68332,-93.35975
MN,46.8777,-96.5799
MO,37.191769,-94.292109
MO,36.922201,-89.313933
MO,37.87434,-93.621303
MO,39.228269,-91.646139
MO,40.509622,-92.548897
MO,39.311131,-94.555572
MO,38.905832,-91.507928
MS,32.294814,-89.804798
MT,45.666163,-110.553408
MT,48.772138,-104.544731
NC,34.33952,-78.70811
NE,40.10474,-99.368983
NH,43.11758,-71.441391
NJ,40.626894,-74.243188
IL,41.618645,-88.448591
IL,41.618645,-88.448591
IL,41.618645,-88.448591
OH,40.287305,-81.861806
OH,39.813393,-84.188922
OH,40.39532,-84.154016
OH,40.56429,-83.139077
OH,41.423169,-81.527351
OH,40.816067,-81.934531
OK,36.814652,-95.93445
PA,40.796269,-75.96918
SC,33.36729,-79.274116
SC,34.774819,-80.381939
SC,33.293226,-80.558323
SD,44.371045,-98.254101
TX,30.658762,-96.378689
TX,30.589281,-93.917776
TX,32.5904,-95.8833
TX,33.475984,-94.426436
TX,34.248676,-101.712945
TX,35.222747,-100.116952
VA,37.2898,-79.9103
WA,47.372215,-120.139894
WA,47.372215,-120.139894
WI,44.92948,-91.40767
WI,42.667102,-90.127434
WI,46.679329,-92.011515
AR,36.28611,-92.48438
AZ,32.94998,-112.70548
AZ,32.949933,-112.705485
CO,39.704421,-105.254566
CO,40.262157,-103.772951
CO,40.289249,-102.259325
GA,31.775222,-82.340082
GA,34.219144,-84.842874
GA,32.2813,-83.4524
GA,33.552167,-83.473212
GA,32.460986,-83.748976
GA,34.656766,-83.441599
GA,33.770879,-84.640971
GA,33.001747,-82.395492
GA,32.889829,-83.777984
GA,31.595384,-83.250307
GA,34.265748,-85.39917
GA,32.868,-82.3959
IA,40.9881,-92.1686
IA,43.284311,-92.80906
IA,43.084402,-91.579995
IL,39.71548,-91.075106
IL,40.340623,-80.814779
IL,41.749159,-87.799701
IL,40.762274,-89.722732
IL,40.762274,-89.722732
IL,40.762274,-89.722732
IL,41.61283,-90.186696
IL,41.61283,-90.186696
IL,41.61283,-90.186696
IL,41.904096,-88.038141
IL,41.904096,-88.038141
IL,41.904096,-88.038141
IL,38.71503,-88.093408
IL,38.71503,-88.093408
IL,38.71503,-88.093408
IL,38.71503,-88.093408
IL,38.71503,-88.093408
IL,38.71503,-88.093408
IL,39.954665,-89.554013
IL,39.954665,-89.554013
IL,41.027996,-89.056253
IN,38.288817,-85.925045
IN,41.586114,-85.847871
IN,35.457092,-93.483647
IL,38.8395,-88.785576
IL,38.8395,-88.785576
IN,41.693623,-86.641182
IN,41.722382,-86.267556
